mx_center 	 my_center 	 mz_center 	 Acc_X 	 Acc_Y 	 Acc_Z 	 Gcc_X 	 Gcc_Y 	 Gcc_Z 	 Mcc_X 	 Mcc_Y 	 Mcc_Z 	 heading 	 tiltheading 	 temper 	 pres 	 atm 	 alt
0.00 	0.00 	0.00 	0.03 	0.03 	1.16 	0.56 	0.18 	0.02 	22.85 	-1.17 	-2.34 	357.06 	357.20 	7.62 	1069.00 	0.01 	25683.94 	
0.00 	0.00 	0.00 	0.01 	0.05 	1.11 	-1.12 	-0.11 	0.21 	21.97 	-0.88 	-1.76 	357.71 	357.89 	7.63 	1068.00 	0.01 	25687.26 	
0.00 	0.00 	0.00 	0.04 	0.02 	1.18 	-0.72 	0.27 	0.48 	22.27 	-0.88 	-2.05 	357.74 	357.80 	7.63 	1061.00 	0.01 	25710.57 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.16 	0.74 	0.25 	0.32 	22.56 	-0.88 	-1.46 	357.77 	357.81 	7.64 	1065.00 	0.01 	25697.24 	
0.00 	0.00 	0.00 	0.05 	0.04 	1.14 	0.59 	0.10 	0.21 	22.27 	-0.29 	-1.46 	359.25 	359.29 	7.64 	1059.00 	0.01 	25717.26 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.14 	4.65 	0.44 	0.05 	22.27 	-0.59 	-1.76 	358.49 	358.56 	7.65 	1055.00 	0.01 	25730.66 	
0.00 	0.00 	0.00 	0.03 	0.05 	1.15 	0.40 	0.02 	0.37 	22.85 	-1.17 	-1.17 	357.06 	357.13 	7.66 	1052.00 	0.01 	25740.73 	
0.00 	0.00 	0.00 	0.06 	0.04 	1.14 	-1.66 	-0.30 	-0.01 	22.56 	-1.17 	-1.46 	357.03 	357.05 	7.67 	1047.00 	0.01 	25757.58 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.16 	2.09 	0.60 	0.30 	22.56 	-0.59 	-0.88 	358.51 	358.52 	7.67 	1044.00 	0.01 	25767.71 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.15 	0.18 	0.16 	-0.14 	23.14 	-0.88 	-2.34 	357.83 	357.92 	7.67 	1040.00 	0.01 	25781.26 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.17 	-1.03 	0.05 	0.48 	22.56 	-0.88 	-1.46 	357.77 	357.85 	7.69 	1037.00 	0.01 	25791.46 	
0.00 	0.00 	0.00 	0.05 	0.05 	1.14 	3.22 	0.31 	0.18 	22.27 	-0.88 	-1.76 	357.74 	357.82 	7.69 	1034.00 	0.01 	25801.67 	
0.00 	0.00 	0.00 	0.05 	0.03 	1.18 	-1.17 	0.41 	0.23 	21.97 	-0.59 	-1.46 	358.47 	358.50 	7.70 	1030.00 	0.01 	25815.33 	
0.00 	0.00 	0.00 	0.02 	0.03 	1.17 	2.28 	0.37 	-0.05 	22.56 	-0.59 	-1.17 	358.51 	358.57 	7.70 	1024.00 	0.01 	25835.90 	
0.00 	0.00 	0.00 	0.02 	0.05 	1.16 	0.02 	0.47 	0.31 	22.85 	-0.88 	-1.76 	357.80 	357.98 	7.71 	1021.00 	0.01 	25846.23 	
0.00 	0.00 	0.00 	0.06 	0.05 	1.14 	-0.50 	0.14 	0.24 	22.85 	-0.88 	-2.05 	357.80 	357.90 	7.72 	1018.00 	0.01 	25856.57 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.17 	-1.83 	0.13 	0.22 	22.27 	-0.29 	-1.46 	359.25 	359.32 	7.73 	1014.00 	0.01 	25870.40 	
0.00 	0.00 	0.00 	0.03 	0.06 	1.14 	-1.03 	0.06 	0.21 	22.56 	-0.88 	-1.76 	357.77 	357.91 	7.74 	1011.00 	0.01 	25880.81 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.18 	-0.18 	0.13 	0.42 	22.56 	-0.88 	-1.17 	357.77 	357.82 	7.75 	1008.00 	0.01 	25891.23 	
0.00 	0.00 	0.00 	0.07 	0.03 	1.14 	2.33 	0.36 	0.01 	22.56 	-0.88 	-1.46 	357.77 	357.77 	7.75 	1006.00 	0.01 	25898.20 	
0.00 	0.00 	0.00 	0.03 	0.06 	1.14 	-0.47 	0.20 	0.34 	22.56 	-1.17 	-1.46 	357.03 	357.14 	7.77 	998.00 	0.01 	25926.18 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.16 	1.70 	0.41 	0.05 	21.97 	-0.88 	-1.76 	357.71 	357.81 	7.80 	998.00 	0.01 	25926.18 	
0.00 	0.00 	0.00 	0.02 	0.02 	1.15 	1.66 	0.31 	0.40 	22.56 	-0.59 	-2.05 	358.51 	358.59 	7.80 	993.00 	0.01 	25943.76 	
0.00 	0.00 	0.00 	0.06 	0.03 	1.15 	-1.34 	-0.07 	-0.07 	22.27 	-0.88 	-2.05 	357.74 	357.79 	7.81 	991.00 	0.01 	25950.81 	
0.00 	0.00 	0.00 	0.01 	0.05 	1.16 	0.47 	0.36 	0.43 	22.56 	-0.88 	-2.05 	357.77 	358.00 	7.81 	987.00 	0.01 	25964.95 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.15 	1.89 	0.27 	0.30 	22.85 	-0.88 	-1.46 	357.80 	357.86 	7.83 	984.00 	0.01 	25975.58 	
0.00 	0.00 	0.00 	0.02 	0.04 	1.19 	0.15 	0.31 	0.44 	22.56 	-0.88 	-1.17 	357.77 	357.84 	7.84 	978.00 	0.01 	25996.93 	
0.00 	0.00 	0.00 	0.03 	0.02 	1.15 	-1.19 	0.00 	0.14 	22.85 	-0.59 	-1.46 	358.53 	358.58 	7.84 	978.00 	0.01 	25996.93 	
0.00 	0.00 	0.00 	0.01 	0.02 	1.17 	0.24 	0.10 	0.39 	22.85 	-0.59 	-1.17 	358.53 	358.58 	7.85 	975.00 	0.01 	26007.64 	
0.00 	0.00 	0.00 	0.04 	0.02 	1.18 	-0.25 	0.08 	0.54 	22.56 	-1.46 	-1.46 	356.28 	356.33 	7.86 	973.00 	0.01 	26014.80 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.14 	4.92 	0.79 	0.33 	22.27 	-0.59 	-1.76 	358.49 	358.62 	7.87 	970.00 	0.01 	26025.56 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.16 	0.06 	0.07 	-0.18 	22.85 	-0.59 	-1.46 	358.53 	358.58 	7.87 	968.00 	0.01 	26032.75 	
0.00 	0.00 	0.00 	0.00 	0.01 	1.15 	-0.13 	0.17 	0.54 	22.85 	-0.88 	-1.46 	357.80 	357.85 	7.89 	963.00 	0.01 	26050.77 	
0.00 	0.00 	0.00 	0.04 	0.05 	1.17 	0.57 	-0.11 	0.60 	23.44 	-0.59 	-1.17 	358.57 	358.61 	7.90 	966.00 	0.01 	26039.95 	
0.00 	0.00 	0.00 	0.04 	0.02 	1.15 	-1.78 	0.15 	0.44 	23.44 	-0.59 	-2.05 	358.57 	358.61 	7.91 	961.00 	0.01 	26058.00 	
0.00 	0.00 	0.00 	0.06 	0.02 	1.16 	0.47 	0.17 	0.02 	22.85 	-0.88 	-2.05 	357.80 	357.84 	7.93 	958.00 	0.01 	26068.86 	
0.00 	0.00 	0.00 	0.00 	0.05 	1.14 	1.14 	0.21 	0.20 	22.85 	-0.29 	-1.76 	359.27 	359.47 	7.93 	956.00 	0.01 	26076.12 	
0.00 	0.00 	0.00 	0.06 	0.03 	1.16 	1.82 	0.34 	-0.11 	22.85 	-0.59 	-1.46 	358.53 	358.54 	7.95 	956.00 	0.01 	26076.12 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.15 	-0.23 	0.30 	0.32 	22.85 	-0.88 	-1.46 	357.80 	357.90 	7.95 	956.00 	0.01 	26076.12 	
0.00 	0.00 	0.00 	0.01 	0.02 	1.17 	0.02 	0.08 	0.06 	22.56 	-0.88 	-1.17 	357.77 	357.82 	7.97 	952.00 	0.01 	26090.68 	
0.00 	0.00 	0.00 	0.05 	0.03 	1.14 	1.54 	0.48 	0.14 	22.85 	-0.88 	-1.46 	357.80 	357.82 	7.98 	949.00 	0.01 	26101.63 	
0.00 	0.00 	0.00 	0.03 	0.02 	1.16 	-1.14 	-0.10 	0.27 	23.14 	-0.59 	-1.46 	358.55 	358.59 	7.98 	945.00 	0.01 	26116.28 	
0.00 	0.00 	0.00 	0.05 	0.02 	1.18 	1.90 	0.06 	0.16 	22.27 	-0.88 	-1.46 	357.74 	357.77 	8.01 	945.00 	0.01 	26116.28 	
0.00 	0.00 	0.00 	0.02 	0.04 	1.15 	3.10 	0.30 	0.66 	22.56 	-0.88 	-1.46 	357.77 	357.88 	8.02 	940.00 	0.01 	26134.65 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.18 	0.66 	0.01 	0.34 	23.14 	-0.59 	-1.17 	358.55 	358.57 	8.02 	938.00 	0.01 	26142.02 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.18 	0.06 	0.39 	0.48 	22.85 	-0.88 	-0.88 	357.80 	357.81 	8.05 	938.00 	0.01 	26142.02 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.13 	-0.08 	0.01 	-0.27 	22.56 	-0.29 	-1.17 	359.26 	359.30 	8.05 	933.00 	0.01 	26160.51 	
0.00 	0.00 	0.00 	0.05 	0.01 	1.17 	-0.25 	-0.04 	0.31 	22.85 	-0.59 	-1.76 	358.53 	358.56 	8.06 	934.00 	0.01 	26156.81 	
0.00 	0.00 	0.00 	0.02 	0.04 	1.16 	0.59 	0.41 	0.06 	22.85 	-0.59 	-1.46 	358.53 	358.63 	8.07 	930.00 	0.01 	26171.64 	
0.00 	0.00 	0.00 	0.01 	0.03 	1.16 	1.94 	0.22 	0.08 	22.85 	-0.29 	-1.17 	359.27 	359.33 	8.08 	925.00 	0.01 	26190.26 	
0.00 	0.00 	0.00 	0.03 	0.06 	1.16 	2.06 	0.45 	0.21 	23.44 	-0.88 	-1.17 	357.85 	357.91 	8.10 	926.00 	0.01 	26186.53 	
0.00 	0.00 	0.00 	0.03 	0.05 	1.15 	-0.63 	0.12 	0.40 	23.14 	-0.88 	-2.05 	357.83 	358.02 	8.12 	924.00 	0.01 	26193.99 	
0.00 	0.00 	0.00 	0.03 	0.05 	1.12 	-0.40 	-0.02 	0.29 	23.14 	-0.59 	-1.46 	358.55 	358.65 	8.13 	926.00 	0.01 	26186.53 	
0.00 	0.00 	0.00 	0.05 	0.04 	1.16 	0.52 	0.30 	0.24 	22.56 	-0.88 	-1.46 	357.77 	357.80 	8.16 	921.00 	0.01 	26205.21 	
0.00 	0.00 	0.00 	0.04 	0.02 	1.16 	-0.73 	-0.09 	0.21 	22.56 	-0.88 	-1.76 	357.77 	357.81 	8.16 	921.00 	0.01 	26205.21 	
0.00 	0.00 	0.00 	0.02 	0.05 	1.15 	0.89 	0.20 	0.53 	22.56 	-0.29 	-1.17 	359.26 	359.35 	8.18 	919.00 	0.01 	26212.70 	
0.00 	0.00 	0.00 	0.03 	0.05 	1.18 	1.34 	0.39 	0.18 	22.56 	-0.59 	-1.76 	358.51 	358.65 	8.19 	919.00 	0.01 	26212.70 	
0.00 	0.00 	0.00 	0.05 	0.03 	1.13 	0.04 	0.06 	0.27 	22.27 	-0.59 	-1.46 	358.49 	358.53 	8.20 	917.00 	0.01 	26220.21 	
0.00 	0.00 	0.00 	0.04 	0.05 	1.16 	-1.01 	-0.05 	0.40 	22.56 	-0.59 	-2.05 	358.51 	358.67 	8.22 	914.00 	0.01 	26231.50 	
0.00 	0.00 	0.00 	0.02 	0.03 	1.17 	0.36 	0.24 	0.35 	22.27 	0.00 	-1.76 	0.00 	0.09 	8.23 	911.00 	0.01 	26242.82 	
0.00 	0.00 	0.00 	0.05 	0.04 	1.15 	-0.21 	0.34 	0.40 	23.14 	-0.59 	-1.76 	358.55 	358.62 	8.24 	913.00 	0.01 	26235.27 	
0.00 	0.00 	0.00 	0.03 	0.05 	1.17 	1.43 	0.43 	-0.14 	21.97 	-0.59 	-1.46 	358.47 	358.57 	8.26 	912.00 	0.01 	26239.04 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.15 	1.63 	0.36 	0.16 	23.14 	-0.59 	-1.76 	358.55 	358.62 	8.27 	909.00 	0.01 	26250.38 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.14 	0.67 	0.39 	0.10 	22.56 	-0.29 	-1.76 	359.26 	359.34 	8.30 	910.00 	0.01 	26246.60 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.13 	0.36 	0.11 	0.23 	22.56 	-0.29 	-0.88 	359.26 	359.27 	8.31 	911.00 	0.01 	26242.82 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.14 	-0.96 	0.08 	-0.01 	22.27 	-0.88 	-1.46 	357.74 	357.82 	8.33 	908.00 	0.01 	26254.17 	
0.00 	0.00 	0.00 	0.06 	0.04 	1.14 	-0.79 	0.15 	0.24 	22.27 	-1.46 	-1.76 	356.24 	356.30 	8.34 	904.00 	0.01 	26269.35 	
0.00 	0.00 	0.00 	0.03 	0.02 	1.15 	-0.22 	-0.21 	0.08 	22.56 	-0.59 	-1.46 	358.51 	358.56 	8.36 	907.00 	0.01 	26257.96 	
0.00 	0.00 	0.00 	0.03 	0.02 	1.16 	4.21 	0.42 	0.24 	23.14 	-1.46 	-1.76 	356.38 	356.45 	8.38 	905.00 	0.01 	26265.54 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.17 	3.07 	0.71 	0.24 	22.56 	-0.88 	-1.76 	357.77 	357.87 	8.39 	903.00 	0.01 	26273.15 	
0.00 	0.00 	0.00 	0.05 	0.02 	1.17 	1.20 	0.24 	0.04 	22.56 	-0.29 	-1.46 	359.26 	359.27 	8.41 	900.00 	0.01 	26284.58 	
0.00 	0.00 	0.00 	0.01 	0.05 	1.16 	2.17 	0.66 	0.18 	22.85 	-0.29 	-2.05 	359.27 	359.50 	8.43 	900.00 	0.01 	26284.58 	
0.00 	0.00 	0.00 	0.05 	0.05 	1.11 	-0.47 	0.26 	0.09 	22.56 	-0.29 	-0.88 	359.26 	359.21 	8.45 	900.00 	0.01 	26284.58 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.17 	-0.62 	-0.22 	0.07 	22.56 	-0.88 	-1.76 	357.77 	357.84 	8.45 	896.00 	0.01 	26299.86 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.17 	1.17 	0.07 	0.11 	22.85 	-0.59 	-1.76 	358.53 	358.59 	8.47 	894.00 	0.01 	26307.53 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.13 	-1.40 	-0.06 	-0.27 	22.56 	-0.88 	-1.46 	357.77 	357.83 	8.50 	896.00 	0.01 	26299.86 	
0.00 	0.00 	0.00 	0.02 	0.02 	1.15 	0.27 	0.11 	0.34 	22.85 	-0.88 	-1.76 	357.80 	357.88 	8.51 	892.00 	0.01 	26315.21 	
0.00 	0.00 	0.00 	0.05 	0.03 	1.12 	3.50 	0.45 	-0.02 	22.85 	-0.88 	-1.46 	357.80 	357.83 	8.53 	893.00 	0.01 	26311.37 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.14 	-0.37 	0.30 	0.17 	22.85 	-1.17 	-2.05 	357.06 	357.20 	8.54 	891.00 	0.01 	26319.05 	
0.00 	0.00 	0.00 	0.02 	0.05 	1.16 	0.97 	0.49 	0.34 	22.56 	-0.29 	-1.17 	359.26 	359.34 	8.57 	887.00 	0.01 	26334.46 	
0.00 	0.00 	0.00 	0.06 	0.05 	1.17 	1.21 	0.28 	0.24 	22.85 	-1.17 	-2.05 	357.06 	357.17 	8.59 	891.00 	0.01 	26319.05 	
0.00 	0.00 	0.00 	0.05 	0.02 	1.16 	1.34 	0.21 	0.05 	23.14 	-0.59 	-1.46 	358.55 	358.57 	8.60 	890.00 	0.01 	26322.90 	
0.00 	0.00 	0.00 	0.02 	0.02 	1.16 	1.69 	0.37 	0.48 	22.56 	-0.29 	-0.88 	359.26 	359.28 	8.62 	888.00 	0.01 	26330.61 	
0.00 	0.00 	0.00 	0.02 	0.02 	1.16 	-0.50 	-0.02 	0.15 	22.85 	-0.59 	-1.46 	358.53 	358.58 	8.63 	890.00 	0.01 	26322.90 	
0.00 	0.00 	0.00 	0.04 	0.02 	1.15 	-1.14 	0.04 	0.15 	21.97 	-1.17 	-1.76 	356.95 	356.99 	8.65 	890.00 	0.01 	26322.90 	
0.00 	0.00 	0.00 	0.03 	0.02 	1.16 	4.75 	0.60 	-0.25 	22.85 	-0.59 	-1.46 	358.53 	358.57 	8.67 	889.00 	0.01 	26326.75 	
0.00 	0.00 	0.00 	0.01 	0.03 	1.16 	2.75 	0.67 	0.36 	22.56 	-0.29 	-0.88 	359.26 	359.30 	8.69 	884.00 	0.01 	26346.06 	
0.00 	0.00 	0.00 	0.01 	0.03 	1.14 	0.52 	0.11 	0.06 	23.14 	-0.29 	-1.76 	359.27 	359.39 	8.70 	887.00 	0.01 	26334.46 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.14 	-0.22 	0.00 	0.47 	22.85 	-0.29 	-1.46 	359.27 	359.31 	8.72 	885.00 	0.01 	26342.19 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.17 	1.14 	0.30 	0.08 	22.85 	-0.59 	-1.46 	358.53 	358.62 	8.75 	883.00 	0.01 	26349.93 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.15 	2.77 	0.47 	0.45 	22.56 	0.00 	-1.17 	0.00 	0.05 	8.77 	881.00 	0.01 	26357.69 	
0.00 	0.00 	0.00 	0.03 	0.05 	1.16 	-0.71 	0.13 	0.41 	22.85 	-0.88 	-0.88 	357.80 	357.83 	8.79 	883.00 	0.01 	26349.93 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.15 	0.47 	0.57 	0.11 	22.85 	-0.59 	-0.88 	358.53 	358.54 	8.80 	882.00 	0.01 	26353.81 	
0.00 	0.00 	0.00 	0.05 	0.04 	1.17 	0.95 	0.27 	0.04 	22.27 	-0.29 	-1.76 	359.25 	359.32 	8.82 	882.00 	0.01 	26353.81 	
0.00 	0.00 	0.00 	0.01 	0.04 	1.19 	3.61 	0.89 	0.43 	22.85 	-0.59 	-1.46 	358.53 	358.64 	8.84 	879.00 	0.01 	26365.46 	
0.00 	0.00 	0.00 	0.04 	0.02 	1.17 	0.29 	0.06 	0.13 	23.14 	-0.29 	-1.46 	359.27 	359.30 	8.86 	881.00 	0.01 	26357.69 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.16 	0.34 	0.26 	0.20 	21.97 	-0.59 	-2.05 	358.47 	358.59 	8.89 	879.00 	0.01 	26365.46 	
0.00 	0.00 	0.00 	0.06 	0.03 	1.15 	-0.87 	0.21 	0.29 	22.85 	-0.88 	-1.17 	357.80 	357.79 	8.91 	876.00 	0.01 	26377.14 	
0.00 	0.00 	0.00 	0.03 	0.05 	1.18 	1.26 	0.25 	0.37 	22.85 	0.00 	-0.59 	0.00 	359.98 	8.92 	879.00 	0.01 	26365.46 	
0.00 	0.00 	0.00 	0.05 	0.05 	1.12 	-0.84 	-0.24 	0.40 	22.56 	-0.88 	-1.17 	357.77 	357.79 	8.95 	874.00 	0.01 	26384.95 	
0.00 	0.00 	0.00 	0.03 	0.02 	1.15 	1.85 	0.30 	0.31 	22.85 	0.29 	-1.17 	0.73 	0.76 	8.97 	877.00 	0.01 	26373.25 	
0.00 	0.00 	0.00 	0.05 	0.02 	1.17 	1.17 	0.21 	-0.07 	22.56 	0.00 	-1.76 	0.00 	0.03 	8.98 	874.00 	0.01 	26384.95 	
0.00 	0.00 	0.00 	0.02 	0.04 	1.18 	3.97 	0.55 	0.22 	22.85 	-0.59 	-2.05 	358.53 	358.68 	9.00 	873.00 	0.01 	26388.86 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.18 	2.93 	0.75 	0.08 	22.56 	-0.59 	-1.76 	358.51 	358.58 	9.01 	876.00 	0.01 	26377.14 	
0.00 	0.00 	0.00 	0.02 	0.02 	1.18 	-1.27 	0.10 	0.22 	22.27 	-0.59 	-1.17 	358.49 	358.54 	9.05 	872.00 	0.01 	26392.77 	
0.00 	0.00 	0.00 	0.02 	0.04 	1.14 	-0.99 	0.08 	0.40 	23.14 	-0.59 	-1.76 	358.55 	358.68 	9.07 	873.00 	0.01 	26388.86 	
0.00 	0.00 	0.00 	0.05 	0.04 	1.13 	0.89 	0.41 	0.19 	23.44 	0.29 	-1.76 	0.72 	0.76 	9.09 	871.00 	0.01 	26396.68 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.16 	1.08 	0.29 	0.60 	22.85 	-1.17 	-1.46 	357.06 	357.11 	9.11 	870.00 	0.01 	26400.61 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.16 	-1.34 	0.02 	0.40 	22.85 	-0.88 	-1.46 	357.80 	357.84 	9.13 	870.00 	0.01 	26400.61 	
0.00 	0.00 	0.00 	0.03 	0.02 	1.16 	-0.48 	0.07 	0.22 	22.56 	-0.29 	-1.46 	359.26 	359.29 	9.15 	869.00 	0.01 	26404.53 	
0.00 	0.00 	0.00 	0.05 	0.05 	1.14 	0.31 	0.50 	0.31 	22.56 	-0.29 	-1.46 	359.26 	359.29 	9.17 	871.00 	0.01 	26396.68 	
0.00 	0.00 	0.00 	0.05 	0.04 	1.15 	-0.63 	-0.15 	0.17 	22.27 	-0.59 	-1.46 	358.49 	358.53 	9.20 	868.00 	0.01 	26408.45 	
0.00 	0.00 	0.00 	0.06 	0.02 	1.18 	-0.39 	0.07 	-0.24 	22.85 	-0.88 	-0.59 	357.80 	357.76 	9.21 	868.00 	0.01 	26408.45 	
0.00 	0.00 	0.00 	0.03 	0.05 	1.13 	-1.29 	0.13 	0.31 	22.56 	-0.59 	-1.46 	358.51 	358.60 	9.24 	869.00 	0.01 	26404.53 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.16 	0.27 	0.51 	0.06 	22.85 	-0.29 	-2.05 	359.27 	359.35 	9.26 	869.00 	0.01 	26404.53 	
0.00 	0.00 	0.00 	0.06 	0.04 	1.16 	-1.63 	0.28 	0.02 	22.27 	-0.88 	-1.76 	357.74 	357.80 	9.29 	869.00 	0.01 	26404.53 	
0.00 	0.00 	0.00 	0.06 	0.04 	1.14 	0.37 	-0.09 	0.00 	22.85 	-1.17 	-1.46 	357.06 	357.08 	9.30 	866.00 	0.01 	26416.32 	
0.00 	0.00 	0.00 	0.05 	0.00 	1.19 	-0.79 	-0.20 	0.40 	22.27 	-0.88 	-1.46 	357.74 	357.75 	9.33 	863.00 	0.01 	26428.14 	
0.00 	0.00 	0.00 	0.02 	0.04 	1.15 	0.17 	0.18 	0.40 	22.56 	-0.59 	-1.76 	358.51 	358.64 	9.35 	868.00 	0.01 	26408.45 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.14 	0.07 	0.18 	0.06 	22.27 	-0.88 	-1.76 	357.74 	357.82 	9.37 	865.00 	0.01 	26420.26 	
0.00 	0.00 	0.00 	0.05 	0.04 	1.13 	1.01 	0.26 	0.28 	22.85 	0.00 	-1.46 	0.00 	0.02 	9.40 	868.00 	0.01 	26408.45 	
0.00 	0.00 	0.00 	0.02 	0.04 	1.15 	-0.86 	-0.37 	0.35 	23.14 	-0.88 	-1.76 	357.83 	357.95 	9.41 	865.00 	0.01 	26420.26 	
0.00 	0.00 	0.00 	0.03 	0.05 	1.13 	-0.88 	0.02 	0.59 	22.56 	-0.29 	-2.05 	359.26 	359.43 	9.43 	866.00 	0.01 	26416.32 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.13 	0.48 	0.04 	0.22 	22.27 	-1.17 	-1.76 	356.99 	357.08 	9.46 	864.00 	0.01 	26424.20 	
0.00 	0.00 	0.00 	0.04 	0.05 	1.15 	-0.34 	0.34 	0.45 	22.27 	-0.88 	-1.76 	357.74 	357.84 	9.49 	864.00 	0.01 	26424.20 	
0.00 	0.00 	0.00 	0.05 	0.03 	1.15 	-1.91 	-0.14 	-0.07 	22.56 	-0.59 	-1.76 	358.51 	358.57 	9.51 	863.00 	0.01 	26428.14 	
0.00 	0.00 	0.00 	0.02 	0.04 	1.15 	-0.53 	-0.17 	0.26 	22.56 	-0.29 	-1.17 	359.26 	359.32 	9.52 	865.00 	0.01 	26420.26 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.17 	2.11 	0.53 	0.15 	22.85 	-0.88 	-1.76 	357.80 	357.87 	9.54 	861.00 	0.01 	26436.04 	
0.00 	0.00 	0.00 	0.02 	0.03 	1.14 	-1.13 	-0.19 	0.43 	22.56 	-0.59 	-1.76 	358.51 	358.62 	9.57 	859.00 	0.01 	26443.96 	
0.00 	0.00 	0.00 	0.06 	0.04 	1.16 	-0.56 	-0.10 	0.01 	22.27 	-0.59 	-2.05 	358.49 	358.58 	9.58 	863.00 	0.01 	26428.14 	
0.00 	0.00 	0.00 	0.05 	0.04 	1.14 	-0.68 	0.11 	0.25 	22.85 	-0.29 	-1.46 	359.27 	359.31 	9.62 	857.00 	0.01 	26451.89 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.16 	1.27 	0.49 	0.35 	22.56 	-0.29 	-1.76 	359.26 	359.37 	9.64 	859.00 	0.01 	26443.96 	
0.00 	0.00 	0.00 	0.04 	0.02 	1.16 	0.22 	0.16 	0.14 	22.56 	-0.59 	-2.05 	358.51 	358.58 	9.67 	858.00 	0.01 	26447.92 	
0.00 	0.00 	0.00 	0.02 	0.03 	1.14 	-0.08 	-0.03 	0.24 	21.97 	-0.88 	-1.46 	357.71 	357.80 	9.69 	857.00 	0.01 	26451.89 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.13 	0.40 	0.32 	0.15 	23.14 	-0.88 	-1.76 	357.83 	357.91 	9.71 	860.00 	0.01 	26440.00 	
0.00 	0.00 	0.00 	0.03 	0.01 	1.16 	-1.13 	-0.19 	0.08 	22.85 	-0.59 	-1.46 	358.53 	358.56 	9.74 	859.00 	0.01 	26443.96 	
0.00 	0.00 	0.00 	0.02 	0.04 	1.13 	0.69 	0.22 	0.37 	23.14 	-0.88 	-1.46 	357.83 	357.93 	9.76 	857.00 	0.01 	26451.89 	
0.00 	0.00 	0.00 	0.02 	0.04 	1.16 	-0.83 	0.23 	0.34 	22.85 	-0.88 	-0.88 	357.80 	357.84 	9.79 	858.00 	0.01 	26447.92 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.14 	-0.40 	0.17 	0.11 	22.85 	-0.59 	-1.76 	358.53 	358.59 	9.80 	855.00 	0.01 	26459.84 	
0.00 	0.00 	0.00 	0.02 	0.06 	1.14 	0.72 	0.27 	0.12 	22.56 	-0.59 	-2.05 	358.51 	358.77 	9.82 	856.00 	0.01 	26455.86 	
0.00 	0.00 	0.00 	0.05 	0.04 	1.14 	0.82 	0.16 	0.14 	22.27 	-1.17 	-1.76 	356.99 	357.06 	9.85 	856.00 	0.01 	26455.86 	
0.00 	0.00 	0.00 	0.04 	0.05 	1.16 	1.27 	0.56 	0.34 	21.97 	-0.29 	-1.17 	359.24 	359.27 	9.88 	856.00 	0.01 	26455.86 	
0.00 	0.00 	0.00 	0.01 	0.05 	1.15 	2.34 	0.43 	0.47 	22.27 	-0.88 	-1.76 	357.74 	357.92 	9.89 	856.00 	0.01 	26455.86 	
0.00 	0.00 	0.00 	0.02 	0.03 	1.14 	-0.03 	0.22 	0.30 	22.56 	-0.88 	-1.76 	357.77 	357.87 	9.92 	854.00 	0.01 	26463.81 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.15 	1.21 	0.28 	0.15 	22.27 	-0.59 	-1.46 	358.49 	358.57 	9.94 	851.00 	0.01 	26475.77 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.17 	1.63 	0.61 	0.30 	22.56 	-0.59 	-2.05 	358.51 	358.60 	9.96 	853.00 	0.01 	26467.80 	
